# lats1 lons1 lats2 lon2 drift_m
75.14 130.00 75.15 130.05 1831.60
75.16 127.06 75.04 127.52 19308.39
75.16 127.27 75.05 127.75 18537.79
75.16 127.58 75.05 128.04 17999.84
75.15 127.79 75.16 127.85 1956.47
75.15 127.90 75.16 127.96 1956.46
75.15 128.00 75.16 128.06 1956.46
75.15 128.11 75.16 128.17 1956.45
75.15 128.21 75.16 128.27 1956.45
75.15 128.32 75.16 128.38 1956.44
75.15 128.42 75.15 128.48 1956.43
75.14 128.53 75.15 128.59 1956.42
75.14 128.63 75.15 128.69 1956.42
75.14 128.74 75.15 128.80 1956.41
75.14 128.84 75.15 128.90 1956.40
75.14 128.94 75.15 129.00 2040.88
75.14 129.05 75.14 129.11 2040.87
75.13 129.15 75.14 129.21 1921.54
75.13 129.26 75.14 129.31 1921.54
75.13 129.36 75.14 129.42 2132.56
75.13 129.47 75.14 129.53 2132.55
75.13 129.57 75.13 129.63 1921.51
75.12 129.68 75.13 129.73 1921.50
75.12 129.78 75.13 129.84 1831.51
75.12 129.88 75.13 129.94 1831.50
75.12 129.99 75.12 130.04 1831.49
75.11 130.09 75.12 130.15 1831.48
75.11 130.20 75.12 130.25 1831.47
75.11 130.30 75.12 130.36 1831.46
75.13 127.79 75.14 127.85 1956.35
75.13 127.89 75.13 127.95 1956.34
75.12 128.00 75.13 128.06 1956.34
75.12 128.10 75.13 128.16 1956.33
75.12 128.21 75.13 128.27 1956.33
75.12 128.31 75.13 128.37 1956.32
75.12 128.42 75.13 128.48 1956.31
75.12 128.52 75.13 128.58 1956.30
75.12 128.62 75.12 128.68 1956.30
75.11 128.73 75.12 128.79 1956.29
75.11 128.83 75.12 128.89 1831.47
75.11 128.94 75.12 129.00 2040.76
75.11 129.04 75.12 129.10 1921.44
75.11 129.15 75.12 129.20 1921.43
75.10 129.25 75.11 129.31 1921.42
75.10 129.35 75.11 129.41 1921.41
75.10 129.46 75.11 129.51 1921.40
75.10 129.56 75.11 129.62 1921.39
75.10 129.67 75.11 129.72 1921.38
75.09 129.77 75.10 129.83 1921.37
75.09 129.88 75.10 129.93 1831.38
75.09 129.98 75.10 130.03 1831.38
75.09 130.08 75.10 130.13 1710.62
75.08 130.19 75.09 130.24 1710.61
75.08 130.29 75.09 130.35 1831.34
75.10 127.78 75.11 127.84 1956.23
75.10 127.89 75.11 127.95 1956.23
75.10 127.99 75.11 128.05 1956.22
75.10 128.10 75.11 128.16 1956.21
75.10 128.20 75.10 128.26 1956.21
75.09 128.30 75.10 128.36 1956.20
75.09 128.41 75.10 128.47 1956.19
75.09 128.51 75.10 128.57 1956.18
75.09 128.62 75.10 128.68 1956.18
75.09 128.72 75.10 128.78 2040.65
75.09 128.83 75.09 128.89 2040.64
75.08 128.93 75.09 128.99 2040.63
75.08 129.03 75.09 129.09 1921.32
75.08 129.14 75.09 129.19 2018.44
75.08 129.24 75.09 129.30 2018.43
75.08 129.35 75.09 129.40 1921.29
75.07 129.45 75.08 129.51 1921.28
75.07 129.55 75.08 129.61 1921.27
75.07 129.66 75.08 129.71 1921.26
75.07 129.76 75.08 129.82 1921.25
75.06 129.87 75.07 129.92 1831.27
75.06 129.97 75.07 130.03 1831.26
75.06 130.07 75.07 130.13 1831.25
75.05 130.49 75.06 130.54 1831.21
75.07 127.78 75.08 127.84 1956.11
75.07 127.88 75.08 127.94 1956.11
75.07 128.09 75.08 128.15 1956.09
75.07 128.19 75.08 128.25 1956.09
75.07 128.30 75.08 128.36 1956.08
75.07 128.40 75.07 128.46 1956.07
75.06 128.51 75.07 128.57 1956.06
75.06 128.61 75.07 128.67 1956.06
75.06 128.72 75.07 128.78 2040.52
75.06 128.82 75.07 128.88 2040.52
75.06 128.92 75.07 128.98 2132.20
75.05 129.03 75.07 129.08 2018.32
75.05 129.13 75.06 129.19 2018.31
75.05 129.23 75.06 129.29 2018.30
75.05 129.34 75.06 129.39 1921.17
75.05 129.44 75.06 129.50 1921.16
75.04 129.55 75.05 129.60 1921.16
75.04 129.65 75.05 129.71 1921.15
75.04 129.75 75.05 129.81 1921.14
75.04 129.86 75.05 129.91 1921.13
75.04 129.96 75.05 130.02 1921.12
75.03 130.06 75.04 130.12 1806.40
75.03 130.17 75.04 130.22 1831.13
75.03 130.27 75.04 130.33 1831.12
75.03 130.38 75.03 130.43 1831.11
75.02 130.48 75.03 130.53 1831.10
75.05 127.77 75.06 127.83 1955.99
75.05 127.88 75.05 127.94 1955.99
75.04 127.98 75.05 128.04 1955.98
75.04 128.09 75.05 128.14 1955.97
75.04 128.19 75.05 128.25 1955.97
75.04 128.29 75.05 128.35 1955.96
75.04 128.40 75.05 128.46 1955.95
75.04 128.50 75.05 128.56 1955.94
75.04 128.60 75.04 128.66 1921.11
75.03 128.71 75.04 128.76 1921.11
75.03 128.81 75.04 128.87 2018.22
75.03 128.92 75.04 128.97 2018.21
75.03 129.02 75.04 129.07 2018.20
75.03 129.12 75.04 129.18 1921.07
75.02 129.23 75.03 129.28 1921.06
75.02 129.33 75.03 129.39 1921.06
75.02 129.43 75.03 129.48 1806.34
75.02 129.54 75.03 129.59 1921.04
75.02 129.64 75.03 129.70 1921.03
75.01 129.75 75.02 129.80 1921.02
75.01 129.85 75.02 129.90 1921.01
75.01 129.95 75.02 130.00 1806.30
75.01 130.06 75.02 130.11 1806.29
75.00 130.16 75.01 130.21 1920.98
75.00 130.26 75.01 130.32 1831.01
75.00 130.37 75.01 130.42 1831.00
75.00 130.47 75.00 130.52 1830.99
75.03 126.94 74.91 127.40 18897.49
75.03 127.04 74.92 127.52 18247.84
75.03 127.14 74.91 127.62 18822.93
75.03 127.25 74.91 127.69 18355.70
75.02 127.46 74.93 127.93 17489.91
75.02 127.66 75.03 127.73 2083.99
75.02 127.77 75.03 127.83 1955.87
75.02 127.87 75.03 127.93 1955.86
75.02 127.98 75.03 128.03 1955.86
75.02 128.08 75.02 128.14 1955.85
75.01 128.18 75.02 128.24 1955.85
75.01 128.29 75.02 128.35 1955.84
75.01 128.39 75.02 128.45 2040.30
75.01 128.49 75.02 128.55 1921.00
75.01 128.60 75.02 128.65 2018.11
75.01 128.70 75.02 128.76 2018.10
75.00 128.81 75.02 128.86 2018.09
75.00 128.91 75.01 128.96 2018.08
75.00 129.01 75.01 129.07 2018.07
75.00 129.12 75.01 129.17 2018.07
75.00 129.22 75.01 129.27 1920.95
75.00 129.32 75.01 129.37 1806.24
74.99 129.43 75.00 129.48 1806.23
74.99 129.53 75.00 129.58 1806.22
74.99 129.63 75.00 129.68 1806.21
74.99 129.74 75.00 129.79 1806.20
74.98 129.84 74.99 129.90 1920.89
74.98 129.94 74.99 130.00 1920.88
74.98 130.05 74.99 130.10 1806.18
74.98 130.25 74.98 130.31 1920.85
74.97 130.36 74.98 130.41 1806.15
74.97 130.46 74.98 130.51 1710.16
75.00 126.93 74.89 127.40 18512.83
75.00 127.04 74.89 127.51 18512.79
75.00 127.14 74.89 127.61 18724.14
75.00 127.24 74.88 127.71 18695.18
74.99 127.66 75.00 127.72 1955.76
74.99 127.76 75.00 127.82 1955.75
74.99 127.87 75.00 127.93 1955.74
74.99 127.97 75.00 128.03 1955.74
74.99 128.07 75.00 128.13 1955.73
74.99 128.18 75.00 128.24 1955.73
74.99 128.28 75.00 128.34 2040.18
74.98 128.38 75.00 128.44 2131.85
74.98 128.49 74.99 128.54 2017.99
74.98 128.59 74.99 128.65 2017.98
74.98 128.69 74.99 128.75 2017.98
74.98 128.80 74.99 128.85 2017.97
74.98 128.90 74.99 128.96 2017.96
74.97 129.01 74.99 129.06 2017.95
74.97 129.11 74.98 129.16 2017.94
74.97 129.21 74.98 129.27 2017.93
74.97 129.32 74.98 129.37 2017.92
74.97 129.42 74.98 129.47 2017.91
74.96 129.52 74.97 129.57 1806.11
74.96 129.62 74.97 129.67 1806.10
74.96 129.73 74.97 129.78 1806.09
74.96 129.83 74.97 129.88 1806.08
74.96 129.93 74.97 129.98 1806.07
74.95 130.04 74.96 130.09 1806.06
74.95 130.35 74.96 130.40 1806.03
74.94 130.45 74.95 130.50 1806.02
74.98 126.93 74.88 127.37 16560.52
74.97 127.65 74.98 127.72 2083.73
74.97 127.76 74.98 127.82 1955.63
74.97 127.86 74.97 127.92 1955.62
74.96 127.96 74.97 128.02 1955.62
74.96 128.07 74.97 128.13 1955.61
74.96 128.17 74.97 128.23 1955.60
74.96 128.28 74.97 128.33 2040.05
74.96 128.38 74.97 128.44 2131.72
74.96 128.48 74.97 128.54 2017.87
74.95 128.59 74.97 128.64 2017.86
74.95 128.69 74.96 128.74 2017.85
74.95 128.79 74.96 128.85 2121.11
74.95 128.89 74.96 128.95 2121.10
74.95 129.00 74.96 129.05 2017.83
74.95 129.10 74.96 129.15 1908.97
74.94 129.20 74.95 129.25 1908.97
74.94 129.31 74.95 129.36 1908.96
74.94 129.41 74.95 129.46 1806.01
74.94 129.51 74.95 129.56 1908.94
74.94 129.62 74.95 129.67 1805.99
74.93 129.72 74.94 129.77 1805.98
74.93 129.82 74.94 129.87 1805.97
74.93 129.93 74.94 129.98 1805.96
74.93 130.03 74.94 130.08 1805.95
74.92 130.13 74.93 130.18 1805.94
74.92 130.34 74.93 130.39 1805.92
74.92 130.44 74.93 130.49 1805.91
74.91 130.54 74.92 130.59 1709.94
74.95 126.93 74.83 127.36 18662.76
74.95 127.03 74.83 127.41 16759.59
74.94 127.44 74.82 127.85 18140.09
74.94 127.75 74.95 127.81 1955.51
74.94 127.86 74.95 127.92 1955.50
74.94 127.96 74.95 128.02 1955.50
74.94 128.06 74.94 128.12 1955.49
74.93 128.17 74.94 128.22 1955.48
74.93 128.27 74.94 128.33 2039.93
74.93 128.37 74.94 128.43 2131.59
74.93 128.48 74.94 128.53 2017.74
74.93 128.58 74.94 128.63 2017.73
74.93 128.68 74.94 128.73 1908.89
74.92 128.78 74.94 128.84 2120.98
74.92 128.89 74.94 128.94 2120.97
74.92 128.99 74.93 129.05 2120.96
74.92 129.20 74.93 129.25 1908.85
74.91 129.30 74.93 129.35 1908.84
74.91 129.40 74.92 129.45 1908.83
74.91 129.51 74.92 129.55 1805.89
74.91 129.61 74.92 129.66 1805.88
74.91 129.71 74.92 129.76 1805.87
74.90 129.81 74.91 129.86 1805.86
74.90 129.92 74.91 129.97 1805.85
74.90 130.02 74.91 130.07 1805.84
74.90 130.12 74.91 130.17 1805.83
74.89 130.53 74.90 130.58 1805.79
74.88 130.63 74.89 130.69 1805.78
74.92 126.82 74.80 127.29 19411.08
74.92 126.92 74.81 127.31 16859.62
74.92 127.03 74.81 127.42 17182.50
74.92 127.13 74.82 127.57 16585.55
74.92 127.23 74.83 127.68 16474.06
74.92 127.54 74.83 128.01 16515.59
74.91 127.65 74.92 127.70 1955.39
74.91 127.75 74.92 127.81 1955.39
74.91 127.85 74.92 127.91 1955.38
74.91 127.95 74.92 128.01 1955.38
74.91 128.06 74.92 128.12 1955.37
74.91 128.16 74.92 128.22 1955.36
74.91 128.26 74.92 128.32 2039.80
74.90 128.37 74.92 128.42 2017.62
74.90 128.47 74.91 128.52 2017.62
74.90 128.57 74.91 128.62 1908.78
74.90 128.68 74.91 128.72 1908.77
74.90 128.78 74.91 128.83 2120.85
74.90 128.88 74.91 128.93 1908.75
74.89 128.98 74.91 129.03 1908.75
74.89 129.39 74.90 129.44 1908.71
74.88 129.50 74.90 129.55 1908.70
74.88 129.60 74.89 129.65 1805.77
74.88 129.70 74.89 129.75 1805.76
74.88 129.81 74.89 129.85 1805.75
74.88 129.91 74.88 129.96 1805.74
74.87 130.01 74.88 130.06 1805.73
74.87 130.11 74.88 130.16 1805.72
74.87 130.22 74.88 130.27 1805.71
74.87 130.32 74.88 130.37 1805.70
74.86 130.42 74.87 130.47 1805.69
74.86 130.62 74.87 130.67 1805.67
74.90 126.82 74.78 127.27 18468.06
74.89 126.92 74.79 127.33 16773.79
74.89 127.02 74.78 127.42 17285.14
74.89 127.13 74.80 127.57 16350.46
74.89 127.23 74.80 127.67 16141.46
74.89 127.54 74.90 127.61 2347.29
74.89 127.64 74.90 127.70 2083.35
74.89 127.74 74.89 127.80 1955.27
74.88 127.85 74.89 127.90 1955.26
74.88 127.95 74.89 128.01 1955.25
74.88 128.05 74.89 128.11 1955.25
74.88 128.15 74.89 128.21 1920.43
74.88 128.26 74.89 128.31 1920.42
74.88 128.36 74.89 128.41 2017.50
74.88 128.46 74.89 128.52 2017.49
74.87 128.57 74.89 128.61 1908.66
74.87 128.67 74.88 128.72 1908.65
74.87 128.77 74.88 128.82 1908.64
74.87 128.87 74.88 128.92 1908.64
74.87 128.98 74.88 129.03 1908.63
74.86 129.18 74.87 129.23 1908.61
74.86 129.28 74.87 129.33 1696.53
74.86 129.39 74.87 129.44 1920.34
74.86 129.49 74.87 129.54 1908.58
74.86 129.59 74.87 129.64 1908.57
74.85 129.69 74.86 129.74 1805.65
74.85 129.80 74.86 129.85 1805.64
74.85 129.90 74.86 129.95 1805.63
74.85 130.00 74.86 130.05 1805.62
74.84 130.10 74.85 130.15 1805.61
74.84 130.21 74.85 130.26 1805.60
74.84 130.31 74.85 130.36 1805.59
74.83 130.61 74.84 130.66 1709.61
74.87 126.92 75.03 126.31 25452.96
74.87 127.02 74.78 127.49 16720.73
74.86 127.53 74.87 127.59 1878.91
74.86 127.64 74.87 127.69 1878.91
74.86 127.74 74.87 127.80 2011.82
74.86 127.84 74.87 127.90 2011.82
74.86 127.94 74.87 128.00 1955.13
74.86 128.05 74.86 128.10 1955.13
74.85 128.15 74.86 128.20 1920.31
74.85 128.25 74.86 128.31 1920.30
74.85 128.35 74.86 128.41 2017.37
74.85 128.46 74.86 128.51 2017.37
74.85 128.56 74.86 128.61 2120.60
74.85 128.66 74.86 128.71 2017.35
74.84 128.76 74.86 128.81 1908.53
74.84 128.87 74.85 128.92 1908.52
74.84 128.97 74.85 129.02 1908.51
74.84 129.07 74.85 129.12 1908.50
74.84 129.17 74.85 129.22 1908.49
74.83 129.28 74.85 129.33 1908.48
74.83 129.38 74.84 129.43 1908.47
74.83 129.48 74.84 129.53 1908.47
74.83 129.58 74.84 129.63 1805.54
74.83 129.69 74.84 129.74 1805.53
74.82 129.79 74.83 129.84 1908.44
74.82 129.89 74.83 129.94 1805.52
74.82 129.99 74.83 130.04 1805.51
74.82 130.09 74.83 130.14 1805.50
74.81 130.20 74.82 130.25 1805.49
74.81 130.30 74.82 130.35 1805.47
74.80 130.60 74.81 130.65 1709.51
74.84 126.81 75.01 126.21 25451.43
74.84 127.02 74.76 127.49 16533.89
74.83 127.53 74.84 127.59 1878.79
74.83 127.63 74.84 127.69 1955.03
74.83 127.73 74.84 127.80 2083.08
74.83 127.84 74.84 127.90 2011.69
74.83 127.94 74.84 128.00 1955.01
74.83 128.04 74.84 128.10 1955.00
74.83 128.14 74.84 128.20 1920.19
74.83 128.25 74.84 128.30 1920.18
74.82 128.35 74.84 128.40 2017.25
74.82 128.45 74.83 128.50 1908.43
74.82 128.55 74.83 128.60 1908.42
74.82 128.66 74.83 128.70 2017.23
74.82 128.76 74.83 128.81 1908.41
74.82 128.86 74.83 128.91 1908.40
74.81 128.96 74.82 129.01 1908.39
74.81 129.06 74.82 129.11 1908.38
74.81 129.17 74.82 129.22 1908.37
74.81 129.27 74.82 129.32 1908.36
74.81 129.37 74.82 129.42 1908.36
74.80 129.47 74.81 129.52 1805.44
74.80 129.58 74.81 129.62 1805.43
74.80 129.68 74.81 129.73 1805.42
74.80 129.78 74.81 129.83 1805.41
74.79 129.88 74.80 129.93 1805.40
74.79 129.98 74.80 130.03 1805.39
74.79 130.09 74.80 130.14 1805.38
74.79 130.19 74.80 130.24 1805.37
74.79 130.29 74.79 130.34 1805.36
74.78 130.39 74.79 130.44 1805.35
74.78 130.49 74.79 130.54 1805.34
74.78 130.59 74.79 130.64 1709.40
74.78 130.70 74.78 130.73 1060.11
74.77 130.80 74.77 130.83 911.93
74.82 126.81 74.98 126.20 25449.85
74.81 127.52 74.82 127.59 2011.59
74.81 127.63 74.82 127.69 2082.96
74.81 127.73 74.81 127.79 2082.95
74.80 127.83 74.81 127.89 2082.94
74.80 127.93 74.81 127.99 1954.89
74.80 128.04 74.81 128.09 2039.31
74.80 128.14 74.81 128.20 2039.30
74.80 128.24 74.81 128.29 1920.06
74.80 128.34 74.81 128.40 2017.12
74.80 128.44 74.81 128.49 1908.31
74.79 128.55 74.81 128.60 1908.30
74.79 128.65 74.80 128.70 1908.30
74.79 128.75 74.80 128.80 1908.29
74.79 128.85 74.80 128.90 1908.28
74.79 128.96 74.80 129.00 1908.27
74.78 129.06 74.80 129.11 1908.26
74.78 129.16 74.79 129.21 1908.25
74.78 129.26 74.79 129.31 1908.25
74.78 129.36 74.79 129.41 1908.24
74.78 129.47 74.79 129.51 1696.20
74.77 129.57 74.79 129.62 1908.22
74.77 129.77 74.78 129.82 1805.30
74.76 130.18 74.77 130.23 1805.26
74.76 130.28 74.77 130.33 1805.25
74.76 130.38 74.77 130.43 1805.24
74.75 130.48 74.76 130.53 1709.30
74.75 130.58 74.76 130.63 1709.29
74.75 130.69 74.75 130.72 911.88
74.75 130.79 74.75 130.82 911.88
74.79 126.70 74.95 126.10 25448.31
74.79 126.80 74.95 126.20 25448.27
74.78 127.52 74.79 127.58 2011.46
74.78 127.62 74.79 127.68 2011.45
74.78 127.72 74.79 127.79 2082.82
74.78 127.83 74.79 127.88 1954.77
74.78 127.93 74.78 127.99 1954.77
74.77 128.03 74.78 128.08 1830.05
74.77 128.13 74.78 128.18 1805.31
74.77 128.23 74.78 128.29 1919.94
74.77 128.34 74.78 128.39 2017.00
74.77 128.44 74.78 128.49 1908.19
74.77 128.54 74.78 128.59 1908.18
74.77 128.64 74.78 128.69 1908.18
74.76 128.74 74.77 128.79 1908.17
74.76 128.85 74.77 128.89 1805.27
74.76 129.05 74.77 129.10 1908.14
74.76 129.15 74.77 129.20 1908.14
74.75 129.25 74.77 129.30 1908.13
74.75 129.36 74.76 129.40 1908.12
74.75 129.56 74.76 129.61 1908.10
74.75 129.66 74.76 129.71 1805.20
74.74 129.76 74.75 129.81 1805.19
74.73 130.17 74.74 130.21 1696.03
74.73 130.27 74.74 130.32 1805.14
74.72 130.68 74.72 130.71 911.83
74.72 130.78 74.72 130.81 911.82
74.76 126.70 74.93 126.10 25446.72
74.76 127.11 74.65 127.49 16534.95
74.76 127.21 74.66 127.55 14627.25
74.75 127.51 74.76 127.58 2011.33
74.75 127.62 74.76 127.68 2011.33
74.75 127.72 74.76 127.78 1878.43
74.75 127.82 74.76 127.88 1954.65
74.75 127.92 74.76 127.98 1954.64
74.75 128.02 74.76 128.08 1954.64
74.75 128.13 74.76 128.18 1919.83
74.74 128.23 74.75 128.28 1919.82
74.74 128.33 74.75 128.38 1908.08
74.74 128.43 74.75 128.48 1908.07
74.74 128.53 74.75 128.58 1805.18
74.73 129.04 74.74 129.09 1908.02
74.73 129.14 74.74 129.19 1908.02
74.73 129.25 74.74 129.29 1805.12
74.72 129.55 74.73 129.60 1907.98
74.72 129.65 74.73 129.70 1805.08
74.72 129.75 74.73 129.80 1805.07
74.71 130.06 74.72 130.11 1805.04
74.71 130.16 74.72 130.21 1805.03
74.71 130.26 74.71 130.31 1805.02
74.70 130.36 74.71 130.41 1805.01
74.69 130.67 74.70 130.70 911.77
74.69 130.77 74.69 130.80 911.76
74.73 127.00 74.67 127.41 14011.89
74.73 127.10 74.67 127.53 14619.20
74.73 127.20 74.66 127.63 14487.16
74.73 127.41 74.74 127.47 2011.21
74.73 127.51 74.73 127.57 2011.21
74.73 127.61 74.73 127.67 2011.20
74.72 127.71 74.73 127.77 1878.31
74.72 127.82 74.73 127.87 1878.31
74.72 127.92 74.73 127.98 1954.52
74.72 128.02 74.73 128.08 2038.92
74.72 128.12 74.73 128.18 2038.92
74.72 128.22 74.73 128.28 1919.70
74.72 128.32 74.73 128.37 1907.96
74.71 128.43 74.73 128.47 1907.95
74.71 128.83 74.72 128.88 1805.04
74.71 128.93 74.72 128.98 1805.03
74.70 129.04 74.72 129.08 1907.90
74.70 129.14 74.71 129.19 1907.90
74.70 129.24 74.71 129.29 1907.89
74.70 129.34 74.71 129.39 1805.00
74.69 129.54 74.71 129.59 1907.86
74.69 129.64 74.70 129.69 1804.97
74.69 129.75 74.70 129.79 1804.96
74.69 129.85 74.70 129.89 1695.85
74.69 129.95 74.70 129.99 1695.84
74.68 130.05 74.69 130.10 1804.93
74.68 130.15 74.69 130.20 1804.92
74.68 130.25 74.69 130.30 1804.91
74.68 130.35 74.68 130.40 1708.99
74.67 130.66 74.67 130.69 911.71
74.67 130.76 74.66 130.79 1005.44
74.71 126.69 74.87 126.09 25443.54
74.71 127.00 74.64 127.41 13948.32
74.70 127.51 74.71 127.57 2011.08
74.70 127.61 74.71 127.67 2011.08
74.70 127.71 74.71 127.77 2011.07
74.70 127.81 74.70 127.87 2011.06
74.70 127.91 74.70 127.97 1878.18
74.69 128.22 74.70 128.26 1695.86
74.69 128.32 74.70 128.37 1907.84
74.69 128.42 74.70 128.46 1804.96
74.68 128.72 74.69 128.77 1804.93
74.68 128.83 74.69 128.87 1804.93
74.68 128.93 74.69 128.98 1907.79
74.68 129.03 74.69 129.08 1907.78
74.68 129.13 74.69 129.18 1907.78
74.67 129.23 74.68 129.28 1907.77
74.67 129.33 74.68 129.38 1804.89
74.67 129.53 74.68 129.58 1804.87
74.67 129.64 74.68 129.68 1804.86
74.66 129.74 74.67 129.78 1695.75
74.66 129.84 74.67 129.88 1695.74
74.66 129.94 74.67 129.98 1695.73
74.66 130.04 74.67 130.08 1695.72
74.65 130.14 74.66 130.19 1804.81
74.65 130.24 74.66 130.29 1804.80
74.65 130.34 74.65 130.37 959.69
74.64 130.75 74.63 130.78 1005.38
74.64 130.85 74.63 130.88 1005.37
74.68 126.99 74.61 127.46 15484.53
74.67 127.40 74.68 127.46 1948.54
74.67 127.50 74.68 127.56 2010.95
74.67 127.60 74.68 127.67 2010.95
74.67 127.70 74.68 127.77 2010.94
74.67 127.81 74.68 127.87 2010.94
74.67 128.11 74.68 128.16 1919.47
74.66 128.21 74.68 128.26 1907.73
74.66 128.31 74.67 128.36 1907.72
74.66 128.41 74.67 128.46 1804.84
74.66 128.52 74.67 128.56 1804.84
74.66 128.62 74.67 128.66 1804.83
74.66 128.72 74.67 128.76 1804.82
74.65 128.82 74.67 128.87 1907.68
74.65 128.92 74.66 128.97 1907.67
74.65 129.02 74.66 129.07 1907.66
74.65 129.12 74.66 129.17 1804.79
74.65 129.22 74.66 129.27 1804.78
74.64 129.32 74.66 129.37 1804.77
74.64 129.43 74.65 129.47 1907.63
74.64 129.53 74.65 129.58 1907.62
74.64 129.63 74.65 129.67 1695.65
74.64 129.73 74.65 129.77 1695.64
74.63 129.83 74.64 129.87 1695.63
74.63 129.93 74.64 129.97 1695.62
74.63 130.03 74.64 130.08 1695.61
74.63 130.13 74.63 130.16 1170.53
74.62 130.23 74.63 130.26 959.64
74.61 130.74 74.61 130.77 1005.32
74.61 130.84 74.60 130.87 1080.67
74.66 126.58 74.52 127.05 20133.30
74.65 127.19 74.71 127.69 15953.80
74.65 127.29 74.69 127.78 15174.71
74.65 127.40 74.65 127.46 1948.42
74.65 127.50 74.65 127.56 1948.41
74.65 127.60 74.65 127.66 2010.82
74.64 127.70 74.65 127.76 2010.82
74.64 128.00 74.65 128.06 1954.15
74.64 128.10 74.65 128.17 2369.75
74.64 128.31 74.65 128.35 1907.60
74.63 128.41 74.65 128.45 1804.73
74.63 128.51 74.64 128.55 1804.72
74.63 128.61 74.64 128.65 1804.72
74.63 128.71 74.64 128.75 1804.71
74.63 128.81 74.64 128.86 1804.70
74.63 128.91 74.64 128.96 1804.69
74.62 129.01 74.64 129.06 1907.54
74.62 129.12 74.63 129.16 1907.54
74.62 129.22 74.63 129.26 1907.53
74.62 129.32 74.63 129.37 1907.52
74.62 129.42 74.63 129.47 1907.51
74.61 129.52 74.63 129.57 1907.50
74.61 129.62 74.62 129.66 1695.54
74.61 129.72 74.62 129.75 1381.69
74.60 130.12 74.61 130.15 959.58
74.59 130.53 74.59 130.55 1005.27
74.59 130.63 74.58 130.66 1005.26
74.59 130.73 74.58 130.76 1005.25
74.58 130.83 74.58 130.86 1080.61
74.58 130.93 74.57 130.96 1080.60
74.63 126.58 74.50 127.05 20132.03
74.63 126.68 74.50 127.15 20131.99
74.62 127.09 74.69 127.58 16160.67
74.62 127.59 74.63 127.66 2010.70
74.62 127.69 74.62 127.76 2010.69
74.62 127.90 74.62 127.96 2082.02
74.61 128.00 74.62 128.06 2082.02
74.61 128.20 74.62 128.25 1804.63
74.61 128.30 74.62 128.35 1907.48
74.61 128.50 74.62 128.55 1804.61
74.60 128.60 74.62 128.65 1804.60
74.60 128.70 74.61 128.75 1804.59
74.60 128.81 74.61 128.85 1804.59
74.60 128.91 74.61 128.95 1804.58
74.60 129.01 74.61 129.05 1804.57
74.60 129.11 74.61 129.15 1804.56
74.59 129.21 74.60 129.26 1907.41
74.59 129.31 74.60 129.36 1907.40
74.59 129.41 74.60 129.45 1804.54
74.59 129.51 74.60 129.55 1695.45
74.59 129.61 74.59 129.66 1695.44
74.58 129.71 74.59 129.74 1170.41
74.58 130.01 74.58 130.04 959.53
74.57 130.11 74.58 130.14 959.52
74.57 130.42 74.56 130.44 1080.57
74.56 130.52 74.56 130.54 1080.56
74.56 130.62 74.56 130.65 1005.20
74.56 130.72 74.55 130.75 1005.19
74.56 130.82 74.55 130.85 1005.18
74.55 130.92 74.55 130.95 1005.18
74.60 126.58 74.47 127.04 20130.75
74.60 127.29 74.60 127.35 2087.31
74.59 127.39 74.60 127.45 2087.30
74.59 127.69 74.60 127.75 2010.56
74.58 128.30 74.59 128.34 1907.36
74.58 128.40 74.59 128.44 1907.35
74.58 128.50 74.59 128.55 2016.10
74.58 128.60 74.59 128.64 1804.49
74.58 128.70 74.59 128.74 1804.48
74.57 128.90 74.58 128.95 2016.06
74.57 129.00 74.58 129.04 1804.46
74.57 129.10 74.58 129.14 1804.45
74.57 129.20 74.58 129.24 1804.44
74.56 129.30 74.58 129.35 1804.43
74.56 129.40 74.57 129.45 1804.42
74.56 129.50 74.57 129.55 1907.26
74.56 129.60 74.56 129.63 1059.58
74.56 129.70 74.56 129.74 1271.49
74.55 129.90 74.56 129.93 959.47
74.55 130.01 74.55 130.03 959.47
74.55 130.11 74.55 130.13 959.46
74.54 130.21 74.55 130.23 959.46
74.54 130.31 74.54 130.33 1005.15
74.54 130.41 74.53 130.43 1005.15
74.54 130.51 74.53 130.54 1005.14
74.53 130.61 74.53 130.64 1005.13
74.53 130.71 74.53 130.74 1005.13
74.53 130.81 74.52 130.84 1005.12
74.53 130.91 74.52 130.94 1005.11
74.52 131.01 74.52 131.04 1005.11
74.58 126.58 74.44 127.04 20129.47
74.57 126.68 74.51 127.09 14076.21
74.57 126.78 74.51 127.19 14076.18
74.57 127.38 74.57 127.45 2087.17
74.57 127.48 74.57 127.55 2087.16
74.56 127.69 74.57 127.75 2010.43
74.55 128.39 74.57 128.44 1907.23
74.55 128.49 74.56 128.54 1907.22
74.55 128.59 74.56 128.64 1907.22
74.55 128.69 74.56 128.73 1804.37
74.55 128.79 74.56 128.84 1804.36
74.55 128.89 74.56 128.94 2015.94
74.54 128.99 74.56 129.04 2015.93
74.54 129.09 74.55 129.14 1804.33
74.54 129.19 74.55 129.24 1907.17
74.54 129.29 74.55 129.34 1804.32
