# lats1 lons1 lats2 lon2 drift_m
73.49 129.44 73.48 129.48 1902.35
73.51 129.45 73.50 129.48 1799.94
73.52 129.45 73.51 129.48 1800.00
73.53 129.45 73.52 129.49 1800.06
73.53 129.50 73.52 129.53 1800.05
73.55 129.50 73.53 129.54 1800.12
73.56 129.51 73.55 129.54 1800.18
73.57 129.51 73.56 129.55 1800.24
73.57 129.46 73.56 129.50 1800.24
73.59 129.47 73.58 129.50 1800.30
73.59 129.52 73.57 129.55 1800.30
73.60 129.52 73.59 129.55 1800.36
73.60 129.47 73.59 129.51 1800.36
73.60 129.57 73.59 129.60 1800.35
73.59 129.56 73.57 129.60 1800.29
73.57 129.56 73.56 129.59 1800.23
73.56 129.56 73.55 129.59 1800.17
73.55 129.55 73.53 129.59 1800.11
73.53 129.55 73.52 129.58 1800.05
73.52 129.54 73.51 129.58 1799.99
73.51 129.54 73.49 129.57 1691.03
73.50 129.59 73.49 129.62 1691.02
73.52 129.59 73.51 129.63 1691.08
73.53 129.59 73.52 129.63 1800.04
73.54 129.60 73.53 129.63 1800.11
73.56 129.60 73.55 129.64 1800.17
73.57 129.61 73.56 129.64 1800.23
73.59 129.61 73.57 129.64 1800.29
73.60 129.61 73.59 129.65 1800.35
73.61 129.62 73.60 129.65 1800.41
73.61 129.66 73.60 129.70 1800.40
73.60 129.66 73.58 129.70 1800.34
73.58 129.66 73.57 129.69 1800.28
73.57 129.65 73.56 129.69 1800.22
73.56 129.65 73.54 129.68 1800.16
73.54 129.65 73.53 129.68 1691.19
73.53 129.64 73.52 129.68 1691.13
73.52 129.64 73.51 129.67 1691.08
73.50 129.63 73.49 129.67 1691.02
73.49 129.63 73.48 129.66 1690.96
73.49 129.58 73.48 129.62 1799.65
73.49 129.54 73.48 129.57 1799.87
73.49 129.49 73.48 129.53 1902.34
73.51 129.49 73.49 129.53 1799.93
73.52 129.50 73.51 129.53 1799.99
73.48 129.49 73.48 129.54 1817.37
73.48 129.44 73.48 129.50 1964.87
73.47 129.44 73.46 129.50 1964.81
73.45 129.43 73.45 129.49 1964.74
73.46 129.38 73.45 129.44 1964.74
73.45 129.48 73.45 129.54 1964.73
73.47 129.48 73.46 129.54 1964.80
73.47 129.53 73.46 129.59 1964.80
73.48 129.53 73.48 129.59 1817.36
73.48 129.58 73.47 129.61 1690.91
73.46 129.58 73.46 129.64 1964.79
73.45 129.57 73.45 129.63 1964.72
73.45 129.53 73.45 129.59 1964.73
73.45 129.62 73.45 129.68 1964.72
73.46 129.62 73.46 129.68 1817.29
73.48 129.63 73.47 129.66 1690.90
73.48 129.67 73.46 129.71 1690.90
73.49 129.68 73.48 129.71 1690.96
73.50 129.68 73.49 129.72 1691.01
73.52 129.68 73.50 129.72 1691.07
73.53 129.69 73.52 129.72 1691.13
73.54 129.69 73.53 129.73 1800.10
73.56 129.70 73.54 129.73 1800.16
73.56 129.74 73.54 129.78 1800.15
73.57 129.75 73.56 129.78 1800.21
73.57 129.70 73.56 129.73 1800.22
73.58 129.70 73.57 129.74 1800.28
73.60 129.71 73.58 129.74 1800.34
73.61 129.71 73.60 129.75 1800.40
73.61 129.76 73.60 129.79 1800.39
73.60 129.76 73.58 129.79 1800.33
73.58 129.75 73.57 129.79 1800.27
73.58 129.80 73.57 129.83 1800.27
73.59 129.80 73.58 129.83 1704.78
73.61 129.81 73.59 129.84 1704.84
73.61 129.85 73.59 129.88 1704.83
73.62 129.86 73.61 129.89 1704.89
73.62 129.91 73.61 129.93 1704.88
73.62 129.95 73.60 129.98 1825.30
73.60 129.95 73.59 129.98 1704.82
73.61 129.90 73.59 129.93 1704.83
73.59 129.90 73.58 129.93 1704.77
73.59 129.85 73.58 129.88 1704.77
73.58 129.85 73.57 129.88 1704.72
73.57 129.84 73.55 129.88 1800.20
73.57 129.79 73.55 129.83 1800.21
73.55 129.79 73.54 129.82 1800.15
73.54 129.79 73.53 129.82 1800.09
73.54 129.74 73.53 129.77 1800.09
73.53 129.74 73.52 129.77 1691.12
73.51 129.73 73.50 129.77 1691.07
73.51 129.78 73.50 129.81 1691.06
73.53 129.78 73.52 129.82 1691.12
73.53 129.83 73.51 129.86 1691.11
73.54 129.83 73.53 129.87 1800.08
73.55 129.84 73.54 129.87 1800.14
73.55 129.88 73.54 129.92 1800.14
73.57 129.89 73.55 129.92 1704.65
73.56 129.94 73.55 129.97 1704.65
73.58 129.94 73.56 129.97 1704.71
73.58 129.89 73.57 129.92 1704.71
73.59 129.94 73.58 129.97 1704.76
73.59 129.99 73.58 130.02 1704.76
73.60 130.00 73.59 130.02 1704.82
73.60 130.04 73.59 130.07 1704.81
73.59 130.04 73.58 130.07 1704.75
73.57 130.03 73.56 130.06 1589.24
73.56 130.03 73.55 130.06 1589.19
73.56 129.98 73.55 130.01 1589.19
73.55 129.98 73.54 130.01 1589.14
73.55 129.93 73.54 129.96 1704.59
73.54 129.93 73.52 129.96 1704.53
73.54 129.88 73.53 129.91 1800.08
73.52 129.88 73.51 129.91 1800.01
73.51 129.87 73.50 129.91 1691.05
73.50 129.87 73.49 129.90 1691.00
73.48 129.86 73.47 129.90 1690.94
73.49 129.82 73.47 129.85 1690.94
73.47 129.81 73.46 129.85 1690.89
73.47 129.77 73.46 129.80 1690.89
73.49 129.77 73.48 129.81 1690.95
73.49 129.72 73.48 129.76 1690.95
73.50 129.73 73.49 129.76 1691.01
73.50 129.77 73.49 129.81 1691.01
73.50 129.82 73.49 129.86 1691.00
73.51 129.83 73.50 129.86 1691.06
73.51 129.92 73.50 129.95 1691.05
73.52 129.92 73.51 129.95 1704.48
73.52 129.97 73.51 130.01 1691.10
73.52 130.02 73.51 130.05 1589.03
73.53 130.02 73.52 130.05 1589.08
73.54 129.97 73.52 130.00 1589.09
73.55 130.03 73.54 130.06 1589.14
73.55 130.07 73.54 130.10 1589.13
73.56 130.08 73.55 130.11 1589.18
73.57 130.08 73.56 130.11 1589.24
73.59 130.09 73.58 130.12 1589.29
73.60 130.09 73.59 130.12 1704.81
73.61 130.09 73.60 130.12 1704.86
73.61 130.05 73.60 130.08 1704.87
73.62 130.00 73.60 130.03 1825.30
73.58 129.99 73.56 130.02 1704.70
73.57 130.13 73.56 130.16 1589.23
73.59 130.13 73.57 130.16 1589.29
73.60 130.14 73.59 130.17 1589.34
73.61 130.14 73.60 130.17 1704.86
73.61 130.19 73.60 130.22 1800.41
73.62 130.19 73.61 130.22 1825.34
73.64 130.20 73.62 130.23 1825.40
73.64 130.24 73.62 130.27 1825.39
73.65 130.25 73.64 130.28 1825.46
73.65 130.20 73.64 130.23 1825.46
73.66 130.21 73.65 130.23 1825.52
73.68 130.21 73.66 130.24 1825.58
73.69 130.21 73.68 130.24 1744.30
73.70 130.22 73.69 130.24 1744.36
73.69 130.26 73.68 130.29 1744.29
73.68 130.26 73.66 130.29 1825.58
73.66 130.25 73.65 130.28 1825.52
73.66 130.30 73.65 130.33 1825.51
73.68 130.30 73.66 130.33 1744.23
73.69 130.31 73.67 130.33 1744.29
73.69 130.36 73.67 130.38 1744.28
73.70 130.36 73.69 130.39 1744.34
73.71 130.37 73.70 130.39 1744.40
73.73 130.37 73.71 130.39 1744.46
73.74 130.37 73.73 130.40 1744.52
73.75 130.38 73.74 130.40 1672.64
73.77 130.38 73.75 130.40 1672.70
73.78 130.39 73.77 130.41 1540.34
73.78 130.34 73.77 130.36 1672.76
73.80 130.34 73.78 130.36 1540.39
73.81 130.35 73.80 130.37 1540.44
73.82 130.35 73.81 130.37 1540.49
73.84 130.36 73.82 130.38 1672.98
73.85 130.36 73.84 130.38 1473.85
73.86 130.37 73.85 130.38 1611.84
73.86 130.42 73.85 130.43 1611.83
73.87 130.42 73.86 130.43 1611.89
73.89 130.42 73.87 130.44 1611.94
73.89 130.47 73.87 130.49 1611.94
73.87 130.47 73.86 130.48 1611.88
73.87 130.52 73.86 130.53 1611.88
73.87 130.56 73.86 130.58 1611.87
73.86 130.56 73.84 130.57 1611.82
73.86 130.51 73.84 130.53 1611.82
73.85 130.51 73.83 130.52 1611.77
73.83 130.50 73.82 130.52 1611.72
73.82 130.50 73.80 130.52 1672.91
73.81 130.49 73.79 130.51 1540.43
73.79 130.49 73.78 130.51 1540.38
73.79 130.44 73.78 130.46 1540.38
73.79 130.39 73.78 130.41 1540.39
73.81 130.40 73.79 130.42 1672.87
73.82 130.40 73.81 130.42 1540.49
73.83 130.41 73.82 130.43 1672.98
73.85 130.41 73.83 130.43 1611.78
73.85 130.46 73.83 130.48 1673.03
73.83 130.45 73.82 130.47 1672.97
73.82 130.45 73.81 130.47 1672.92
73.81 130.45 73.79 130.46 1540.43
73.78 130.44 73.77 130.46 1540.33
73.77 130.43 73.75 130.45 1540.28
73.75 130.43 73.74 130.45 1540.23
73.74 130.42 73.73 130.45 1744.51
73.73 130.42 73.71 130.44 1744.45
73.71 130.41 73.70 130.44 1744.39
73.70 130.41 73.69 130.43 1744.34
73.69 130.40 73.67 130.43 1744.28
73.67 130.40 73.66 130.42 1744.22
73.67 130.35 73.66 130.38 1744.22
73.66 130.35 73.65 130.38 1825.51
73.65 130.34 73.63 130.37 1825.44
73.65 130.30 73.63 130.32 1825.45
73.64 130.29 73.62 130.32 1825.39
73.62 130.29 73.61 130.32 1825.33
73.62 130.24 73.61 130.27 1825.33
73.61 130.24 73.60 130.27 1800.40
73.61 130.28 73.60 130.31 1704.84
73.60 130.28 73.58 130.31 1589.33
73.60 130.23 73.59 130.26 1589.33
73.58 130.23 73.57 130.26 1589.28
73.58 130.27 73.57 130.30 1589.27
73.57 130.27 73.56 130.30 1589.22
73.56 130.27 73.54 130.30 1589.16
73.56 130.22 73.55 130.25 1589.17
73.57 130.22 73.56 130.25 1589.22
73.57 130.18 73.56 130.21 1589.23
73.58 130.18 73.57 130.21 1589.28
73.60 130.18 73.59 130.21 1589.33
73.59 130.33 73.58 130.36 1800.33
73.61 130.33 73.59 130.36 1704.84
73.62 130.33 73.61 130.36 1704.89
73.62 130.38 73.61 130.41 1704.89
73.63 130.39 73.62 130.42 1704.95
73.65 130.39 73.63 130.42 1825.44
73.66 130.40 73.65 130.42 1825.50
73.66 130.44 73.65 130.47 1705.05
73.67 130.45 73.66 130.47 1744.21
73.69 130.45 73.67 130.48 1744.27
73.70 130.46 73.68 130.48 1744.33
73.71 130.46 73.70 130.48 1744.39
73.73 130.47 73.71 130.49 1744.45
73.74 130.47 73.73 130.49 1540.17
73.75 130.47 73.74 130.49 1540.22
73.77 130.48 73.75 130.50 1540.27
73.78 130.48 73.77 130.50 1540.33
73.78 130.53 73.76 130.55 1540.32
73.79 130.54 73.78 130.56 1540.37
73.80 130.54 73.79 130.56 1540.42
73.82 130.55 73.80 130.56 1473.73
73.82 130.59 73.80 130.61 1672.90
73.83 130.60 73.82 130.62 1672.96
73.83 130.55 73.82 130.56 1611.71
73.84 130.55 73.83 130.57 1611.77
73.84 130.60 73.83 130.62 1611.76
73.86 130.61 73.84 130.63 1673.07
73.87 130.61 73.86 130.63 1673.12
73.88 130.62 73.87 130.64 1673.18
73.88 130.57 73.87 130.58 1611.92
73.89 130.52 73.87 130.54 1611.93
73.90 130.57 73.88 130.59 1611.98
73.90 130.62 73.88 130.64 1673.23
73.88 130.66 73.87 130.68 1673.17
73.87 130.66 73.85 130.68 1673.12
73.85 130.66 73.84 130.67 1673.06
73.84 130.65 73.83 130.66 1611.75
73.83 130.65 73.81 130.66 1611.70
73.81 130.64 73.80 130.66 1672.89
73.80 130.64 73.79 130.66 1540.41
73.80 130.59 73.79 130.61 1540.42
73.79 130.58 73.78 130.60 1540.37
73.79 130.63 73.78 130.65 1540.36
73.77 130.63 73.76 130.65 1540.31
73.78 130.58 73.76 130.60 1540.32
73.76 130.57 73.75 130.59 1540.26
73.76 130.53 73.75 130.55 1540.27
73.75 130.52 73.74 130.54 1540.22
73.74 130.52 73.72 130.54 1540.17
73.72 130.51 73.71 130.54 1617.94
73.71 130.51 73.70 130.53 1617.88
73.70 130.50 73.68 130.53 1617.83
73.68 130.50 73.67 130.52 1617.77
73.67 130.49 73.66 130.52 1705.11
73.66 130.49 73.64 130.52 1705.05
73.64 130.49 73.63 130.51 1704.99
73.65 130.44 73.63 130.47 1705.00
73.63 130.43 73.62 130.46 1704.94
73.62 130.43 73.61 130.46 1704.88
73.62 130.48 73.60 130.51 1704.88
73.60 130.47 73.59 130.50 1704.82
73.61 130.42 73.59 130.45 1704.83
73.61 130.38 73.59 130.41 1704.83
73.59 130.37 73.58 130.40 1704.77
73.58 130.37 73.57 130.40 1704.72
73.58 130.32 73.57 130.35 1589.27
73.57 130.32 73.56 130.35 1589.21
73.55 130.31 73.54 130.34 1589.16
73.54 130.31 73.53 130.34 1589.11
73.54 130.36 73.53 130.39 1479.78
73.55 130.36 73.54 130.39 1589.15
73.55 130.41 73.54 130.44 1589.15
73.57 130.41 73.55 130.44 1589.20
73.58 130.42 73.57 130.45 1800.26
73.58 130.46 73.56 130.50 1800.25
73.56 130.46 73.55 130.49 1589.20
73.55 130.45 73.54 130.48 1589.14
73.54 130.45 73.53 130.48 1479.77
73.54 130.40 73.53 130.43 1479.77
73.53 130.40 73.51 130.43 1479.72
73.53 130.35 73.51 130.38 1589.05
73.51 130.35 73.50 130.38 1588.99
73.50 130.34 73.49 130.37 1588.94
73.50 130.39 73.49 130.42 1479.62
73.51 130.39 73.50 130.42 1588.99
73.51 130.44 73.50 130.47 1479.67
73.50 130.44 73.49 130.47 1479.62
73.48 130.43 73.47 130.46 1479.57
73.49 130.38 73.47 130.41 1479.57
73.49 130.34 73.47 130.37 1588.89
73.49 130.29 73.48 130.32 1588.89
73.49 130.24 73.48 130.28 1588.68
73.50 130.25 73.49 130.28 1588.95
73.50 130.20 73.49 130.24 1691.02
73.50 130.15 73.49 130.19 1691.02
73.51 130.11 73.49 130.14 1691.03
73.51 130.06 73.50 130.09 1691.03
73.51 130.01 73.50 130.05 1691.04
73.51 129.97 73.50 130.00 1691.04
73.50 129.96 73.48 130.00 1690.99
73.50 129.92 73.49 129.95 1690.99
73.48 129.91 73.47 129.95 1690.93
73.47 129.91 73.46 129.94 1690.88
73.47 129.86 73.46 129.90 1588.61
73.46 129.86 73.45 129.89 1588.56
73.46 129.81 73.45 129.84 1588.57
73.45 129.81 73.44 129.88 2578.59
73.45 129.76 73.45 129.74 761.68
73.45 129.71 73.44 129.78 2112.46
73.43 129.71 73.44 129.68 908.59
73.43 129.76 73.44 129.73 908.58
73.43 129.80 73.43 129.88 2578.50
73.44 129.85 73.44 129.93 2578.58
73.46 129.90 73.45 129.94 1588.56
73.46 129.95 73.45 129.98 1588.55
73.44 129.95 73.44 129.98 1056.22
73.43 129.94 73.43 129.97 1056.18
73.43 129.99 73.43 130.02 1056.18
73.43 130.04 73.42 130.07 1056.18
73.44 130.04 73.44 130.07 1056.21
73.44 129.99 73.44 130.03 1056.21
73.45 130.00 73.44 130.03 1588.55
73.47 130.00 73.46 130.04 1588.60
73.47 129.95 73.46 129.99 1588.61
73.48 129.96 73.47 129.99 1690.93
73.48 130.01 73.47 130.04 1690.92
73.49 130.01 73.48 130.04 1690.98
73.49 130.06 73.48 130.09 1690.98
73.48 130.05 73.47 130.09 1690.92
73.47 130.05 73.46 130.08 1588.60
73.45 130.04 73.44 130.08 1588.54
73.45 130.09 73.44 130.13 1588.54
73.47 130.09 73.46 130.13 1588.59
73.48 130.10 73.47 130.13 1588.65
73.49 130.10 73.48 130.14 1690.97
73.49 130.15 73.48 130.18 1690.97
73.48 130.15 73.47 130.18 1690.91
73.46 130.14 73.45 130.18 1690.85
73.45 130.14 73.44 130.17 1588.53
73.44 130.13 73.44 130.17 1056.20
73.44 130.09 73.44 130.12 1056.21
73.43 130.08 73.42 130.11 1056.17
73.42 130.13 73.42 130.16 1056.17
73.42 130.18 73.42 130.20 908.55
73.44 130.18 73.43 130.21 1479.39
73.45 130.18 73.44 130.22 1588.53
73.46 130.19 73.45 130.22 1690.85
73.48 130.19 73.47 130.23 1690.90
73.49 130.20 73.48 130.23 1690.96
73.48 130.24 73.46 130.27 1588.84
73.46 130.24 73.45 130.26 1588.79
73.46 130.28 73.45 130.31 1588.78
73.47 130.29 73.46 130.32 1588.84
73.47 130.33 73.46 130.36 1588.83
73.47 130.38 73.46 130.41 1588.83
73.47 130.43 73.46 130.46 1479.52
73.47 130.47 73.46 130.50 1479.51
73.48 130.48 73.47 130.51 1479.56
73.50 130.48 73.49 130.51 1479.61
73.49 130.53 73.48 130.56 1479.61
73.48 130.53 73.47 130.55 1479.56
73.47 130.52 73.46 130.55 1479.51
73.45 130.52 73.44 130.55 1479.46
73.44 130.51 73.43 130.54 1479.41
73.44 130.46 73.43 130.49 1479.41
73.43 130.46 73.42 130.49 1588.44
73.42 130.46 73.41 130.48 908.54
73.41 130.50 73.40 130.53 1479.31
73.43 130.51 73.42 130.54 1479.36
73.43 130.55 73.42 130.58 1479.35
73.43 130.60 73.42 130.63 1479.35
73.44 130.60 73.43 130.63 1479.40
73.44 130.65 73.43 130.68 1479.40
73.42 130.65 73.41 130.68 1479.34
73.42 130.69 73.41 130.72 1479.34
73.42 130.74 73.41 130.77 1479.33
73.43 130.75 73.42 130.77 1479.39
73.45 130.75 73.44 130.78 1479.44
73.46 130.75 73.45 130.78 1479.49
73.46 130.71 73.45 130.74 1479.49
73.48 130.71 73.47 130.74 1479.54
73.49 130.72 73.48 130.75 1479.59
73.50 130.72 73.49 130.75 1479.64
73.50 130.77 73.49 130.80 1479.64
73.50 130.82 73.49 130.84 1479.63
73.49 130.81 73.48 130.84 1479.58
73.47 130.81 73.46 130.84 1479.53
73.47 130.76 73.46 130.79 1479.54
73.49 130.76 73.48 130.79 1479.59
73.51 130.77 73.50 130.80 1479.68
73.53 130.78 73.52 130.81 1479.73
73.54 130.78 73.53 130.81 1479.78
73.55 130.79 73.54 130.82 1479.83
73.57 130.79 73.56 130.82 1479.88
73.58 130.80 73.57 130.83 1479.93
73.59 130.80 73.58 130.83 1589.32
73.61 130.81 73.60 130.84 1589.37
73.61 130.85 73.60 130.88 1589.37
73.61 130.90 73.59 130.93 1589.36
73.62 130.91 73.61 130.94 1480.07
73.63 130.91 73.62 130.94 1378.57
73.65 130.92 73.64 130.94 1378.61
73.66 130.92 73.65 130.95 1378.66
73.67 130.93 73.66 130.95 1378.71
73.69 130.93 73.68 130.95 1286.56
73.70 130.94 73.69 130.96 1411.07
73.71 130.94 73.70 130.96 1411.12
73.73 130.95 73.71 130.97 1411.16
73.74 130.95 73.73 130.97 1411.21
73.75 130.96 73.74 130.98 1411.26
73.77 130.96 73.75 130.98 1411.30
73.78 130.97 73.77 130.98 1540.33
73.78 130.92 73.77 130.94 1540.33
73.78 130.87 73.77 130.89 1540.34
73.78 130.82 73.77 130.84 1411.37
73.78 130.77 73.77 130.79 1411.37
73.79 130.73 73.77 130.75 1540.35
73.77 130.72 73.76 130.74 1540.30
73.77 130.77 73.76 130.79 1411.32
73.77 130.82 73.76 130.84 1411.32
73.77 130.87 73.76 130.88 1540.28
73.77 130.91 73.75 130.93 1540.28
73.75 130.91 73.74 130.93 1411.26
73.75 130.86 73.74 130.88 1411.27
73.76 130.81 73.74 130.83 1411.27
73.76 130.76 73.75 130.78 1411.28
73.76 130.72 73.75 130.74 1411.28
73.76 130.67 73.75 130.69 1540.25
73.76 130.62 73.75 130.64 1540.26
73.75 130.62 73.74 130.64 1540.21
73.75 130.57 73.74 130.59 1540.21
73.74 130.57 73.72 130.58 1540.16
73.72 130.56 73.71 130.58 1540.11
73.71 130.56 73.70 130.58 1617.88
73.70 130.55 73.68 130.58 1617.82
73.68 130.55 73.67 130.57 1617.77
73.67 130.54 73.66 130.57 1705.10
73.67 130.59 73.66 130.61 1617.71
73.68 130.59 73.67 130.62 1617.76
73.69 130.60 73.68 130.62 1617.82
73.71 130.60 73.70 130.63 1617.87
73.72 130.61 73.71 130.63 1540.11
73.73 130.61 73.72 130.63 1540.16
73.73 130.66 73.72 130.68 1540.15
73.75 130.66 73.73 130.68 1540.20
73.75 130.71 73.73 130.73 1540.20
73.74 130.76 73.73 130.78 1411.23
73.74 130.81 73.73 130.83 1411.23
73.74 130.86 73.73 130.88 1411.22
73.74 130.90 73.73 130.92 1411.22
73.73 130.90 73.72 130.92 1411.17
73.73 130.85 73.72 130.87 1411.17
73.73 130.80 73.72 130.82 1411.18
73.73 130.76 73.72 130.78 1411.18
73.73 130.71 73.72 130.73 1540.15
73.72 130.70 73.71 130.72 1540.10
73.72 130.66 73.71 130.67 1540.10
73.71 130.65 73.69 130.67 1540.05
73.71 130.70 73.69 130.72 1540.04
73.70 130.75 73.69 130.77 1411.09
73.72 130.75 73.71 130.77 1411.14
73.72 130.80 73.70 130.82 1411.13
73.71 130.85 73.70 130.87 1411.13
73.71 130.89 73.70 130.91 1411.12
73.70 130.89 73.69 130.91 1411.07
73.69 130.88 73.68 130.91 1495.57
73.69 130.84 73.68 130.86 1378.76
73.69 130.79 73.68 130.81 1495.58
73.70 130.79 73.69 130.81 1411.08
73.70 130.84 73.69 130.86 1411.08
73.67 130.83 73.66 130.86 1495.52
73.67 130.88 73.66 130.90 1495.52
73.66 130.87 73.65 130.90 1495.47
73.66 130.83 73.65 130.85 1495.47
73.66 130.78 73.65 130.80 1495.48
73.68 130.78 73.66 130.81 1495.53
73.68 130.74 73.66 130.76 1539.94
73.68 130.69 73.67 130.71 1539.94
73.69 130.69 73.68 130.71 1539.99
73.69 130.74 73.68 130.76 1539.99
73.69 130.65 73.68 130.67 1617.81
73.68 130.64 73.67 130.67 1617.76
73.67 130.64 73.65 130.66 1617.70
73.67 130.68 73.65 130.70 1539.89
73.66 130.73 73.65 130.76 1495.48
73.65 130.73 73.64 130.75 1495.43
73.65 130.77 73.64 130.80 1495.43
73.65 130.82 73.64 130.85 1495.42
73.65 130.87 73.64 130.89 1495.42
73.63 130.86 73.62 130.89 1480.13
73.63 130.82 73.62 130.84 1495.37
73.64 130.77 73.62 130.79 1495.38
73.64 130.72 73.63 130.75 1495.38
73.64 130.67 73.63 130.70 1704.97
73.65 130.68 73.64 130.70 1539.84
73.65 130.63 73.64 130.66 1705.03
73.65 130.58 73.64 130.61 1705.04
73.66 130.54 73.64 130.57 1705.04
73.64 130.53 73.63 130.56 1704.99
73.63 130.53 73.62 130.56 1704.93
73.63 130.48 73.62 130.51 1704.93
73.62 130.52 73.60 130.55 1704.87
73.60 130.52 73.59 130.55 1704.82
73.59 130.51 73.58 130.54 1704.76
73.59 130.47 73.58 130.50 1704.76
73.59 130.42 73.58 130.45 1800.32
73.57 130.36 73.55 130.39 1589.21
73.54 130.26 73.53 130.29 1589.11
73.54 130.21 73.53 130.24 1589.12
73.54 130.17 73.53 130.20 1589.12
73.55 130.12 73.53 130.15 1589.13
73.56 130.12 73.55 130.15 1589.18
73.56 130.17 73.55 130.20 1589.17
73.53 130.16 73.52 130.20 1691.14
73.52 130.16 73.51 130.19 1691.08
73.52 130.11 73.51 130.15 1691.08
73.52 130.06 73.51 130.10 1691.09
73.53 130.07 73.52 130.10 1589.08
73.53 130.12 73.52 130.15 1589.07
73.53 130.21 73.52 130.24 1691.13
73.52 130.21 73.51 130.24 1691.07
73.52 130.25 73.50 130.28 1589.00
73.53 130.26 73.52 130.29 1589.06
73.53 130.30 73.52 130.33 1589.05
73.51 130.30 73.50 130.33 1589.00
73.50 130.30 73.49 130.32 1588.95
73.46 130.33 73.45 130.36 1479.48
73.45 130.32 73.44 130.35 1479.43
73.45 130.28 73.44 130.31 1479.43
73.43 130.27 73.42 130.30 1479.38
73.42 130.27 73.42 130.30 908.55
73.42 130.22 73.42 130.23 298.72
73.44 130.23 73.43 130.26 1479.39
73.45 130.23 73.44 130.26 1479.44
73.43 130.32 73.42 130.35 1479.38
73.43 130.37 73.42 130.40 1479.37
73.43 130.41 73.42 130.45 1588.45
73.44 130.42 73.43 130.45 1479.42
73.45 130.37 73.43 130.40 1479.42
73.46 130.38 73.45 130.41 1479.47
73.46 130.42 73.45 130.45 1479.47
73.46 130.47 73.45 130.50 1479.46
73.45 130.56 73.44 130.59 1479.46
73.47 130.57 73.46 130.60 1479.51
73.47 130.61 73.46 130.64 1479.50
73.48 130.62 73.47 130.65 1479.55
73.49 130.62 73.48 130.65 1479.60
73.51 130.63 73.50 130.66 1479.65
73.52 130.63 73.51 130.66 1479.70
73.53 130.64 73.52 130.67 1479.75
73.55 130.64 73.54 130.67 1479.80
73.56 130.65 73.55 130.68 1479.85
73.57 130.65 73.56 130.68 1589.23
73.59 130.66 73.57 130.69 1589.28
73.60 130.66 73.59 130.69 1589.34
73.61 130.67 73.60 130.69 1704.86
73.63 130.67 73.61 130.70 1704.91
73.63 130.62 73.61 130.65 1704.92
73.63 130.58 73.62 130.60 1704.92
73.61 130.57 73.60 130.60 1704.87
73.60 130.57 73.59 130.60 1704.81
73.59 130.56 73.58 130.59 1589.29
73.57 130.56 73.56 130.59 1589.24
73.56 130.55 73.55 130.58 1479.86
73.56 130.51 73.55 130.54 1479.86
73.58 130.51 73.56 130.54 1589.25
73.55 130.50 73.54 130.53 1479.81
73.54 130.50 73.53 130.53 1479.76
73.52 130.49 73.51 130.52 1479.71
73.52 130.44 73.51 130.47 1479.72
73.51 130.49 73.50 130.52 1479.66
73.51 130.53 73.50 130.56 1479.66
73.52 130.54 73.51 130.57 1479.71
73.53 130.54 73.52 130.57 1479.76
73.55 130.55 73.54 130.58 1479.81
73.55 130.59 73.54 130.62 1479.80
73.56 130.60 73.55 130.63 1588.97
73.57 130.60 73.56 130.63 1589.24
73.59 130.61 73.58 130.64 1589.29
73.60 130.61 73.59 130.64 1704.80
73.61 130.62 73.60 130.65 1704.86
73.61 130.71 73.60 130.74 1495.28
73.62 130.72 73.61 130.74 1495.33
73.62 130.76 73.61 130.79 1495.33
73.62 130.81 73.61 130.84 1495.32
73.62 130.86 73.61 130.89 1589.42
73.62 130.95 73.61 130.98 1480.07
73.63 130.96 73.62 130.98 1378.56
73.64 130.96 73.63 130.99 1378.61
73.64 131.01 73.63 131.04 1378.60
73.64 131.06 73.63 131.08 1378.60
73.65 131.06 73.64 131.09 1378.64
73.66 131.02 73.65 131.04 1378.65
73.67 131.02 73.66 131.04 1286.51
73.68 131.03 73.67 131.05 1286.55
73.70 131.03 73.68 131.05 1411.06
73.70 130.98 73.69 131.00 1286.60
73.71 130.99 73.70 131.01 1411.11
73.72 130.99 73.71 131.01 1411.16
73.72 131.04 73.71 131.06 1411.15
73.74 131.05 73.72 131.07 1411.20
73.74 131.00 73.73 131.02 1411.21
73.75 131.00 73.74 131.02 1411.25
73.76 131.01 73.75 131.04 1825.97
73.78 131.01 73.76 131.03 1611.50
73.79 131.02 73.78 131.04 1540.37
73.80 131.02 73.79 131.04 1611.60
73.81 130.98 73.79 130.99 1540.43
73.81 130.93 73.79 130.95 1540.43
73.81 130.88 73.80 130.90 1540.44
73.81 130.83 73.80 130.85 1540.44
73.82 130.84 73.81 130.86 1540.49
73.82 130.88 73.81 130.90 1540.49
73.82 130.93 73.81 130.95 1540.48
73.82 130.98 73.81 130.99 1473.74
73.82 131.03 73.80 131.04 1473.73
73.82 131.08 73.80 131.10 1540.47
73.80 131.07 73.79 131.08 1611.60
73.80 131.12 73.79 131.14 1540.41
73.81 131.12 73.80 131.14 1540.46
73.81 131.17 73.80 131.17 1496.58
73.81 131.22 73.80 131.21 1496.58
73.83 131.18 73.82 131.17 1047.65
73.84 131.18 73.82 131.18 1646.35
73.85 131.19 73.84 131.18 1646.40
73.87 131.19 73.85 131.19 1496.78
73.88 131.20 73.87 131.19 898.10
73.88 131.15 73.87 131.16 1473.96
73.88 131.10 73.87 131.12 1473.97
73.88 131.05 73.87 131.07 1473.98
73.89 131.01 73.87 131.02 1473.98
